event_id,timestamp_iso_utc,timestamp_ms,day,detector,pair_id,auto_label,confidence,reason,delta_ms,amount_gap_pct,price_diff_bps,trades_apart,window_seconds,imbalance_ratio,notional_usd,price_move_bps,is_partial_window,price_range_bps,amount_missing,reason_mentions_amount,amount_claimed_but_missing,reason_mentions_same_price,same_price_claim_but_large_diff,is_dup_key
1768014915740_mirror_reversal_243003_243005,2026-01-10T03:15:15.740000+00:00,1768014915740,Jan-1-31,mirror_reversal,243003_243005,FP,0.9,Slow (3.2s) = normal (user-learned),3191.0,0.1002,0.011041,2.0,,,,,,,False,False,False,False,False,False
1768015136006_mirror_reversal_243483_243484,2026-01-10T03:18:56.006000+00:00,1768015136006,Jan-1-31,mirror_reversal,243483_243484,FP,0.9,Slow (3.2s) = normal (user-learned),3165.0,0.0697,0.011036,1.0,,,,,,,False,False,False,False,False,False
1768015935166_mirror_reversal_244824_244828,2026-01-10T03:32:15.166000+00:00,1768015935166,Jan-1-31,mirror_reversal,244824_244828,FP,0.9,Slow (3.1s) = normal (user-learned),3140.0,0.0,0.011035,4.0,,,,,,,False,False,False,False,False,False
1768015935166_mirror_reversal_244825_244829,2026-01-10T03:32:15.166000+00:00,1768015935166,Jan-1-31,mirror_reversal,244825_244829,FP,0.9,Slow (3.1s) = normal (user-learned),3139.0,0.0,0.011035,4.0,,,,,,,False,False,False,False,False,False
1768021545044_mirror_reversal_682_687,2026-01-10T05:05:45.044000+00:00,1768021545044,Jan-1-31,mirror_reversal,682_687,TP,0.85,Under 2.9s (2828ms) = wash (user-learned),2828.0,0.1,0.044221,5.0,,,,,,,False,False,False,False,False,False
1768022833507_mirror_reversal_3274_3277,2026-01-10T05:27:13.507000+00:00,1768022833507,Jan-1-31,mirror_reversal,3274_3277,TP,0.85,Under 2.9s (2920ms) = wash (user-learned),2920.0,0.0,0.011042,3.0,,,,,,,False,False,False,False,False,False
1768025134058_mirror_reversal_7043_7047,2026-01-10T06:05:34.058000+00:00,1768025134058,Jan-1-31,mirror_reversal,7043_7047,TP,0.85,Under 2.9s (2868ms) = wash (user-learned),2868.0,0.0,0.011039,4.0,,,,,,,False,False,False,False,False,False
1768026663450_mirror_reversal_9604_9607,2026-01-10T06:31:03.450000+00:00,1768026663450,Jan-1-31,mirror_reversal,9604_9607,TP,0.85,Under 2.9s (2915ms) = wash (user-learned),2915.0,0.1005,0.011044,3.0,,,,,,,False,False,False,False,False,False
1768026995451_mirror_reversal_10316_10320,2026-01-10T06:36:35.451000+00:00,1768026995451,Jan-1-31,mirror_reversal,10316_10320,TP,0.85,Under 2.9s (2893ms) = wash (user-learned),2893.0,0.1001,0.011044,4.0,,,,,,,False,False,False,False,False,False
1768027055632_mirror_reversal_10382_10383,2026-01-10T06:37:35.632000+00:00,1768027055632,Jan-1-31,mirror_reversal,10382_10383,TP,0.7,"Gap zone (2962ms) - closer to TP boundary, labeled wash",2962.0,0.0998,0.011044,1.0,,,,,,,False,False,False,False,False,False
1768027216831_mirror_reversal_10498_10500,2026-01-10T06:40:16.831000+00:00,1768027216831,Jan-1-31,mirror_reversal,10498_10500,TP,0.85,Under 2.9s (2908ms) = wash (user-learned),2908.0,0.0997,0.011044,2.0,,,,,,,False,False,False,False,False,False
1768031867310_mirror_reversal_24231_24236,2026-01-10T07:57:47.310000+00:00,1768031867310,Jan-1-31,mirror_reversal,24231_24236,TP,0.85,Under 2.9s (2826ms) = wash (user-learned),2826.0,0.1007,0.011028,5.0,,,,,,,False,False,False,False,False,False
1768032959398_mirror_reversal_29230_29232,2026-01-10T08:15:59.398000+00:00,1768032959398,Jan-1-31,mirror_reversal,29230_29232,TP,0.85,Under 2.9s (2846ms) = wash (user-learned),2846.0,0.3425,0.011023,2.0,,,,,,,False,False,False,False,False,False
1768035067360_mirror_reversal_34180_34184,2026-01-10T08:51:07.360000+00:00,1768035067360,Jan-1-31,mirror_reversal,34180_34184,TP,0.7,"Gap zone (2956ms) - closer to TP boundary, labeled wash",2956.0,0.2991,0.011034,4.0,,,,,,,False,False,False,False,False,False
1768035480186_mirror_reversal_34571_34576,2026-01-10T08:58:00.186000+00:00,1768035480186,Jan-1-31,mirror_reversal,34571_34576,TP,0.7,"Gap zone (2972ms) - closer to TP boundary, labeled wash",2972.0,0.88,0.044125,5.0,,,,,,,False,False,False,False,False,False
1768035480186_mirror_reversal_34572_34576,2026-01-10T08:58:00.186000+00:00,1768035480186,Jan-1-31,mirror_reversal,34572_34576,TP,0.7,"Gap zone (2972ms) - closer to TP boundary, labeled wash",2972.0,0.8907,0.033094,4.0,,,,,,,False,False,False,False,False,False
1768035480186_mirror_reversal_34573_34576,2026-01-10T08:58:00.186000+00:00,1768035480186,Jan-1-31,mirror_reversal,34573_34576,TP,0.7,"Gap zone (2972ms) - closer to TP boundary, labeled wash",2972.0,0.9157,0.022062,3.0,,,,,,,False,False,False,False,False,False
1768035480186_mirror_reversal_34574_34576,2026-01-10T08:58:00.186000+00:00,1768035480186,Jan-1-31,mirror_reversal,34574_34576,TP,0.7,"Gap zone (2972ms) - closer to TP boundary, labeled wash",2972.0,0.8836,0.011031,2.0,,,,,,,False,False,False,False,False,False
1768035480186_mirror_reversal_34575_34576,2026-01-10T08:58:00.186000+00:00,1768035480186,Jan-1-31,mirror_reversal,34575_34576,TP,0.7,"Gap zone (2972ms) - closer to TP boundary, labeled wash",2972.0,0.88,0.0,1.0,,,,,,,False,False,False,False,False,False
1768035878849_mirror_reversal_35793_35795,2026-01-10T09:04:38.849000+00:00,1768035878849,Jan-1-31,mirror_reversal,35793_35795,TP,0.7,"Gap zone (2941ms) - closer to TP boundary, labeled wash",2941.0,0.0971,0.011032,2.0,,,,,,,False,False,False,False,False,False
1768037847815_mirror_reversal_39277_39281,2026-01-10T09:37:27.815000+00:00,1768037847815,Jan-1-31,mirror_reversal,39277_39281,TP,0.85,Under 2.9s (2871ms) = wash (user-learned),2871.0,0.0991,0.01103,4.0,,,,,,,False,False,False,False,False,False
1768038473341_mirror_reversal_43419_43421,2026-01-10T09:47:53.341000+00:00,1768038473341,Jan-1-31,mirror_reversal,43419_43421,TP,0.85,Under 2.9s (2851ms) = wash (user-learned),2851.0,0.0955,0.011022,2.0,,,,,,,False,False,False,False,False,False
1768038484864_mirror_reversal_43546_43548,2026-01-10T09:48:04.864000+00:00,1768038484864,Jan-1-31,mirror_reversal,43546_43548,TP,0.7,"Gap zone (2964ms) - closer to TP boundary, labeled wash",2964.0,0.0956,0.011021,2.0,,,,,,,False,False,False,False,False,False
1768038810090_mirror_reversal_44753_44754,2026-01-10T09:53:30.090000+00:00,1768038810090,Jan-1-31,mirror_reversal,44753_44754,TP,0.7,"Gap zone (2943ms) - closer to TP boundary, labeled wash",2943.0,0.1001,0.011024,1.0,,,,,,,False,False,False,False,False,False
1768038881054_mirror_reversal_44923_44927,2026-01-10T09:54:41.054000+00:00,1768038881054,Jan-1-31,mirror_reversal,44923_44927,TP,0.85,Under 2.9s (2894ms) = wash (user-learned),2894.0,0.1009,0.011021,4.0,,,,,,,False,False,False,False,False,False
1768038884040_mirror_reversal_44927_44929,2026-01-10T09:54:44.040000+00:00,1768038884040,Jan-1-31,mirror_reversal,44927_44929,TP,0.7,"Gap zone (2986ms) - closer to TP boundary, labeled wash",2986.0,0.1009,0.011021,2.0,,,,,,,False,False,False,False,False,False
1768038923964_mirror_reversal_45065_45066,2026-01-10T09:55:23.964000+00:00,1768038923964,Jan-1-31,mirror_reversal,45065_45066,TP,0.85,Under 2.9s (2839ms) = wash (user-learned),2839.0,0.1009,0.01102,1.0,,,,,,,False,False,False,False,False,False
1768038931373_mirror_reversal_45069_45070,2026-01-10T09:55:31.373000+00:00,1768038931373,Jan-1-31,mirror_reversal,45069_45070,TP,0.85,Under 2.9s (2853ms) = wash (user-learned),2853.0,0.1009,0.01102,1.0,,,,,,,False,False,False,False,False,False
1768038969467_mirror_reversal_45099_45100,2026-01-10T09:56:09.467000+00:00,1768038969467,Jan-1-31,mirror_reversal,45099_45100,TP,0.85,Under 2.9s (2871ms) = wash (user-learned),2871.0,0.1009,0.01102,1.0,,,,,,,False,False,False,False,False,False
1768039003598_mirror_reversal_45124_45126,2026-01-10T09:56:43.598000+00:00,1768039003598,Jan-1-31,mirror_reversal,45124_45126,TP,0.85,Under 2.9s (2837ms) = wash (user-learned),2837.0,0.1009,0.01102,2.0,,,,,,,False,False,False,False,False,False
1768039006430_mirror_reversal_45126_45128,2026-01-10T09:56:46.430000+00:00,1768039006430,Jan-1-31,mirror_reversal,45126_45128,TP,0.85,Under 2.9s (2832ms) = wash (user-learned),2832.0,0.1009,0.01102,2.0,,,,,,,False,False,False,False,False,False
1768039009271_mirror_reversal_45128_45132,2026-01-10T09:56:49.271000+00:00,1768039009271,Jan-1-31,mirror_reversal,45128_45132,TP,0.85,Under 2.9s (2841ms) = wash (user-learned),2841.0,0.1009,0.01102,4.0,,,,,,,False,False,False,False,False,False
1768039023596_mirror_reversal_45140_45141,2026-01-10T09:57:03.596000+00:00,1768039023596,Jan-1-31,mirror_reversal,45140_45141,TP,0.85,Under 2.9s (2855ms) = wash (user-learned),2855.0,0.1009,0.01102,1.0,,,,,,,False,False,False,False,False,False
1768039040182_mirror_reversal_45146_45148,2026-01-10T09:57:20.182000+00:00,1768039040182,Jan-1-31,mirror_reversal,45146_45148,TP,0.7,"Gap zone (2976ms) - closer to TP boundary, labeled wash",2976.0,0.1009,0.01102,2.0,,,,,,,False,False,False,False,False,False
1768039049171_mirror_reversal_45157_45160,2026-01-10T09:57:29.171000+00:00,1768039049171,Jan-1-31,mirror_reversal,45157_45160,TP,0.85,Under 2.9s (2891ms) = wash (user-learned),2891.0,0.1009,0.01102,3.0,,,,,,,False,False,False,False,False,False
1768039052021_mirror_reversal_45160_45163,2026-01-10T09:57:32.021000+00:00,1768039052021,Jan-1-31,mirror_reversal,45160_45163,TP,0.85,Under 2.9s (2850ms) = wash (user-learned),2850.0,0.1009,0.01102,3.0,,,,,,,False,False,False,False,False,False
1768039064331_mirror_reversal_45183_45186,2026-01-10T09:57:44.331000+00:00,1768039064331,Jan-1-31,mirror_reversal,45183_45186,TP,0.85,Under 2.9s (2917ms) = wash (user-learned),2917.0,0.1009,0.01102,3.0,,,,,,,False,False,False,False,False,False
1768039067317_mirror_reversal_45186_45188,2026-01-10T09:57:47.317000+00:00,1768039067317,Jan-1-31,mirror_reversal,45186_45188,TP,0.7,"Gap zone (2986ms) - closer to TP boundary, labeled wash",2986.0,0.1009,0.01102,2.0,,,,,,,False,False,False,False,False,False
1768039070293_mirror_reversal_45188_45191,2026-01-10T09:57:50.293000+00:00,1768039070293,Jan-1-31,mirror_reversal,45188_45191,TP,0.7,"Gap zone (2976ms) - closer to TP boundary, labeled wash",2976.0,0.1009,0.01102,3.0,,,,,,,False,False,False,False,False,False
1768039100254_mirror_reversal_45214_45216,2026-01-10T09:58:20.254000+00:00,1768039100254,Jan-1-31,mirror_reversal,45214_45216,TP,0.85,Under 2.9s (2919ms) = wash (user-learned),2919.0,0.1009,0.01102,2.0,,,,,,,False,False,False,False,False,False
1768039109575_mirror_reversal_45224_45225,2026-01-10T09:58:29.575000+00:00,1768039109575,Jan-1-31,mirror_reversal,45224_45225,TP,0.85,Under 2.9s (2864ms) = wash (user-learned),2864.0,0.1068,0.01102,1.0,,,,,,,False,False,False,False,False,False
1768039117978_mirror_reversal_45228_45230,2026-01-10T09:58:37.978000+00:00,1768039117978,Jan-1-31,mirror_reversal,45228_45230,TP,0.85,Under 2.9s (2884ms) = wash (user-learned),2884.0,0.0534,0.01102,2.0,,,,,,,False,False,False,False,False,False
1768039250250_mirror_reversal_45677_45679,2026-01-10T10:00:50.250000+00:00,1768039250250,Jan-1-31,mirror_reversal,45677_45679,TP,0.7,"Gap zone (2939ms) - closer to TP boundary, labeled wash",2939.0,0.0127,0.011019,2.0,,,,,,,False,False,False,False,False,False
1768039385956_mirror_reversal_46025_46028,2026-01-10T10:03:05.956000+00:00,1768039385956,Jan-1-31,mirror_reversal,46025_46028,TP,0.85,Under 2.9s (2920ms) = wash (user-learned),2920.0,0.0907,0.011022,3.0,,,,,,,False,False,False,False,False,False
1768041238968_mirror_reversal_49442_49446,2026-01-10T10:33:58.968000+00:00,1768041238968,Jan-1-31,mirror_reversal,49442_49446,TP,0.7,"Gap zone (2940ms) - closer to TP boundary, labeled wash",2940.0,0.1023,0.011018,4.0,,,,,,,False,False,False,False,False,False
1768041241868_mirror_reversal_49446_49451,2026-01-10T10:34:01.868000+00:00,1768041241868,Jan-1-31,mirror_reversal,49446_49451,TP,0.85,Under 2.9s (2900ms) = wash (user-learned),2900.0,0.1023,0.011018,5.0,,,,,,,False,False,False,False,False,False
1768041251874_mirror_reversal_49458_49460,2026-01-10T10:34:11.874000+00:00,1768041251874,Jan-1-31,mirror_reversal,49458_49460,TP,0.85,Under 2.9s (2848ms) = wash (user-learned),2848.0,0.0895,0.011018,2.0,,,,,,,False,False,False,False,False,False
1768043341156_mirror_reversal_53079_53083,2026-01-10T11:09:01.156000+00:00,1768043341156,Jan-1-31,mirror_reversal,53079_53083,TP,0.85,Under 2.9s (2928ms) = wash (user-learned),2928.0,0.1006,0.011018,4.0,,,,,,,False,False,False,False,False,False
1768044768827_mirror_reversal_54539_54541,2026-01-10T11:32:48.827000+00:00,1768044768827,Jan-1-31,mirror_reversal,54539_54541,TP,0.7,"Gap zone (2955ms) - closer to TP boundary, labeled wash",2955.0,0.2132,0.011015,2.0,,,,,,,False,False,False,False,False,False
1768046117150_mirror_reversal_56455_56459,2026-01-10T11:55:17.150000+00:00,1768046117150,Jan-1-31,mirror_reversal,56455_56459,TP,0.85,Under 2.9s (2835ms) = wash (user-learned),2835.0,0.1004,0.011024,4.0,,,,,,,False,False,False,False,False,False
1768047393688_mirror_reversal_58496_58499,2026-01-10T12:16:33.688000+00:00,1768047393688,Jan-1-31,mirror_reversal,58496_58499,TP,0.85,Under 2.9s (2889ms) = wash (user-learned),2889.0,0.0973,0.011017,3.0,,,,,,,False,False,False,False,False,False
1768047412929_mirror_reversal_58518_58520,2026-01-10T12:16:52.929000+00:00,1768047412929,Jan-1-31,mirror_reversal,58518_58520,TP,0.85,Under 2.9s (2850ms) = wash (user-learned),2850.0,0.0908,0.011017,2.0,,,,,,,False,False,False,False,False,False
1768047415195_mirror_reversal_58519_58522,2026-01-10T12:16:55.195000+00:00,1768047415195,Jan-1-31,mirror_reversal,58519_58522,TP,0.85,Under 2.9s (2894ms) = wash (user-learned),2894.0,0.0973,0.011017,3.0,,,,,,,False,False,False,False,False,False
1768047415760_mirror_reversal_58520_58523,2026-01-10T12:16:55.760000+00:00,1768047415760,Jan-1-31,mirror_reversal,58520_58523,TP,0.85,Under 2.9s (2831ms) = wash (user-learned),2831.0,0.0908,0.011017,3.0,,,,,,,False,False,False,False,False,False
1768047422556_mirror_reversal_58528_58530,2026-01-10T12:17:02.556000+00:00,1768047422556,Jan-1-31,mirror_reversal,58528_58530,TP,0.85,Under 2.9s (2824ms) = wash (user-learned),2824.0,0.0973,0.011017,2.0,,,,,,,False,False,False,False,False,False
1768048561215_mirror_reversal_61382_61385,2026-01-10T12:36:01.215000+00:00,1768048561215,Jan-1-31,mirror_reversal,61382_61385,TP,0.85,Under 2.9s (2904ms) = wash (user-learned),2904.0,0.1251,0.011028,3.0,,,,,,,False,False,False,False,False,False
1768048564212_mirror_reversal_61385_61388,2026-01-10T12:36:04.212000+00:00,1768048564212,Jan-1-31,mirror_reversal,61385_61388,TP,0.7,"Gap zone (2997ms) - closer to TP boundary, labeled wash",2997.0,0.0938,0.011028,3.0,,,,,,,False,False,False,False,False,False
1768048567049_mirror_reversal_61388_61390,2026-01-10T12:36:07.049000+00:00,1768048567049,Jan-1-31,mirror_reversal,61388_61390,TP,0.85,Under 2.9s (2837ms) = wash (user-learned),2837.0,0.0938,0.011028,2.0,,,,,,,False,False,False,False,False,False
1768048576138_mirror_reversal_61418_61420,2026-01-10T12:36:16.138000+00:00,1768048576138,Jan-1-31,mirror_reversal,61418_61420,TP,0.85,Under 2.9s (2836ms) = wash (user-learned),2836.0,0.0938,0.011028,2.0,,,,,,,False,False,False,False,False,False
1768048631976_mirror_reversal_61580_61582,2026-01-10T12:37:11.976000+00:00,1768048631976,Jan-1-31,mirror_reversal,61580_61582,TP,0.7,"Gap zone (2953ms) - closer to TP boundary, labeled wash",2953.0,0.0972,0.011025,2.0,,,,,,,False,False,False,False,False,False
1768048741812_mirror_reversal_61655_61658,2026-01-10T12:39:01.812000+00:00,1768048741812,Jan-1-31,mirror_reversal,61655_61658,TP,0.85,Under 2.9s (2840ms) = wash (user-learned),2840.0,0.0972,0.011025,3.0,,,,,,,False,False,False,False,False,False
1768049088570_mirror_reversal_61898_61900,2026-01-10T12:44:48.570000+00:00,1768049088570,Jan-1-31,mirror_reversal,61898_61900,TP,0.85,Under 2.9s (2849ms) = wash (user-learned),2849.0,0.0972,0.011025,2.0,,,,,,,False,False,False,False,False,False
1768050186717_mirror_reversal_63934_63937,2026-01-10T13:03:06.717000+00:00,1768050186717,Jan-1-31,mirror_reversal,63934_63937,TP,0.85,Under 2.9s (2910ms) = wash (user-learned),2910.0,0.0018,0.011024,3.0,,,,,,,False,False,False,False,False,False
1768050388120_mirror_reversal_64152_64157,2026-01-10T13:06:28.120000+00:00,1768050388120,Jan-1-31,mirror_reversal,64152_64157,TP,0.7,"Gap zone (2941ms) - closer to TP boundary, labeled wash",2941.0,0.7338,0.011025,5.0,,,,,,,False,False,False,False,False,False
1768051010620_mirror_reversal_65468_65470,2026-01-10T13:16:50.620000+00:00,1768051010620,Jan-1-31,mirror_reversal,65468_65470,TP,0.7,"Gap zone (2963ms) - closer to TP boundary, labeled wash",2963.0,0.0972,0.011025,2.0,,,,,,,False,False,False,False,False,False
1768051016338_mirror_reversal_65473_65477,2026-01-10T13:16:56.338000+00:00,1768051016338,Jan-1-31,mirror_reversal,65473_65477,TP,0.85,Under 2.9s (2931ms) = wash (user-learned),2931.0,0.0972,0.033076,4.0,,,,,,,False,False,False,False,False,False
1768051021746_mirror_reversal_65480_65483,2026-01-10T13:17:01.746000+00:00,1768051021746,Jan-1-31,mirror_reversal,65480_65483,TP,0.85,Under 2.9s (2893ms) = wash (user-learned),2893.0,0.1296,0.011025,3.0,,,,,,,False,False,False,False,False,False
1768051027071_mirror_reversal_65485_65489,2026-01-10T13:17:07.071000+00:00,1768051027071,Jan-1-31,mirror_reversal,65485_65489,TP,0.85,Under 2.9s (2822ms) = wash (user-learned),2822.0,0.0972,0.02205,4.0,,,,,,,False,False,False,False,False,False
1768052032736_mirror_reversal_66645_66647,2026-01-10T13:33:52.736000+00:00,1768052032736,Jan-1-31,mirror_reversal,66645_66647,TP,0.85,Under 2.9s (2932ms) = wash (user-learned),2932.0,0.1791,0.011022,2.0,,,,,,,False,False,False,False,False,False
1768052361642_mirror_reversal_67090_67091,2026-01-10T13:39:21.642000+00:00,1768052361642,Jan-1-31,mirror_reversal,67090_67091,TP,0.85,Under 2.9s (2807ms) = wash (user-learned),2807.0,0.1006,0.011023,1.0,,,,,,,False,False,False,False,False,False
1768052415470_mirror_reversal_67164_67166,2026-01-10T13:40:15.470000+00:00,1768052415470,Jan-1-31,mirror_reversal,67164_67166,TP,0.85,Under 2.9s (2815ms) = wash (user-learned),2815.0,0.1002,0.011022,2.0,,,,,,,False,False,False,False,False,False
1768055350862_mirror_reversal_71865_71867,2026-01-10T14:29:10.862000+00:00,1768055350862,Jan-1-31,mirror_reversal,71865_71867,TP,0.7,"Gap zone (2979ms) - closer to TP boundary, labeled wash",2979.0,0.1008,0.011035,2.0,,,,,,,False,False,False,False,False,False
1768055792015_mirror_reversal_72857_72861,2026-01-10T14:36:32.015000+00:00,1768055792015,Jan-1-31,mirror_reversal,72857_72861,TP,0.85,Under 2.9s (2822ms) = wash (user-learned),2822.0,0.4513,0.287034,4.0,,,,,,,False,False,False,False,False,False
1768058200521_mirror_reversal_76955_76958,2026-01-10T15:16:40.521000+00:00,1768058200521,Jan-1-31,mirror_reversal,76955_76958,TP,0.85,Under 2.9s (2919ms) = wash (user-learned),2919.0,0.6681,0.011033,3.0,,,,,,,False,False,False,False,False,False
1768060382296_mirror_reversal_79982_79984,2026-01-10T15:53:02.296000+00:00,1768060382296,Jan-1-31,mirror_reversal,79982_79984,TP,0.85,Under 2.9s (2912ms) = wash (user-learned),2912.0,0.0972,0.011031,2.0,,,,,,,False,False,False,False,False,False
1768060441558_mirror_reversal_80207_80208,2026-01-10T15:54:01.558000+00:00,1768060441558,Jan-1-31,mirror_reversal,80207_80208,TP,0.7,"Gap zone (2946ms) - closer to TP boundary, labeled wash",2946.0,0.1008,0.011029,1.0,,,,,,,False,False,False,False,False,False
1768060507985_mirror_reversal_80274_80278,2026-01-10T15:55:07.985000+00:00,1768060507985,Jan-1-31,mirror_reversal,80274_80278,TP,0.85,Under 2.9s (2884ms) = wash (user-learned),2884.0,0.1008,0.011029,4.0,,,,,,,False,False,False,False,False,False
1768060611572_mirror_reversal_80343_80347,2026-01-10T15:56:51.572000+00:00,1768060611572,Jan-1-31,mirror_reversal,80343_80347,TP,0.7,"Gap zone (2946ms) - closer to TP boundary, labeled wash",2946.0,0.0181,0.01103,4.0,,,,,,,False,False,False,False,False,False
1768060979545_mirror_reversal_81031_81034,2026-01-10T16:02:59.545000+00:00,1768060979545,Jan-1-31,mirror_reversal,81031_81034,TP,0.85,Under 2.9s (2857ms) = wash (user-learned),2857.0,0.9184,0.011029,3.0,,,,,,,False,False,False,False,False,False
1768061806851_mirror_reversal_82959_82961,2026-01-10T16:16:46.851000+00:00,1768061806851,Jan-1-31,mirror_reversal,82959_82961,TP,0.7,"Gap zone (2961ms) - closer to TP boundary, labeled wash",2961.0,0.1006,0.011034,2.0,,,,,,,False,False,False,False,False,False
1768061999072_mirror_reversal_83355_83359,2026-01-10T16:19:59.072000+00:00,1768061999072,Jan-1-31,mirror_reversal,83355_83359,TP,0.85,Under 2.9s (2844ms) = wash (user-learned),2844.0,0.1046,0.011035,4.0,,,,,,,False,False,False,False,False,False
1768062346236_mirror_reversal_83790_83791,2026-01-10T16:25:46.236000+00:00,1768062346236,Jan-1-31,mirror_reversal,83790_83791,TP,0.85,Under 2.9s (2855ms) = wash (user-learned),2855.0,0.0788,0.011033,1.0,,,,,,,False,False,False,False,False,False
1768062364888_mirror_reversal_83803_83806,2026-01-10T16:26:04.888000+00:00,1768062364888,Jan-1-31,mirror_reversal,83803_83806,TP,0.85,Under 2.9s (2847ms) = wash (user-learned),2847.0,0.0788,0.011033,3.0,,,,,,,False,False,False,False,False,False
1768062380392_mirror_reversal_83828_83830,2026-01-10T16:26:20.392000+00:00,1768062380392,Jan-1-31,mirror_reversal,83828_83830,TP,0.7,"Gap zone (2965ms) - closer to TP boundary, labeled wash",2965.0,0.1182,0.011033,2.0,,,,,,,False,False,False,False,False,False
1768062466223_mirror_reversal_83921_83923,2026-01-10T16:27:46.223000+00:00,1768062466223,Jan-1-31,mirror_reversal,83921_83923,TP,0.7,"Gap zone (2979ms) - closer to TP boundary, labeled wash",2979.0,0.1236,0.011033,2.0,,,,,,,False,False,False,False,False,False
1768062531350_mirror_reversal_83975_83977,2026-01-10T16:28:51.350000+00:00,1768062531350,Jan-1-31,mirror_reversal,83975_83977,TP,0.7,"Gap zone (2959ms) - closer to TP boundary, labeled wash",2959.0,0.0864,0.011033,2.0,,,,,,,False,False,False,False,False,False
1768062581750_mirror_reversal_84016_84018,2026-01-10T16:29:41.750000+00:00,1768062581750,Jan-1-31,mirror_reversal,84016_84018,TP,0.85,Under 2.9s (2853ms) = wash (user-learned),2853.0,0.0864,0.011033,2.0,,,,,,,False,False,False,False,False,False
1768062673321_mirror_reversal_84090_84092,2026-01-10T16:31:13.321000+00:00,1768062673321,Jan-1-31,mirror_reversal,84090_84092,TP,0.85,Under 2.9s (2879ms) = wash (user-learned),2879.0,0.0907,0.011033,2.0,,,,,,,False,False,False,False,False,False
1768062764003_mirror_reversal_84485_84486,2026-01-10T16:32:44.003000+00:00,1768062764003,Jan-1-31,mirror_reversal,84485_84486,TP,0.85,Under 2.9s (2811ms) = wash (user-learned),2811.0,0.0954,0.011035,1.0,,,,,,,False,False,False,False,False,False
1768062892594_mirror_reversal_84847_84848,2026-01-10T16:34:52.594000+00:00,1768062892594,Jan-1-31,mirror_reversal,84847_84848,TP,0.85,Under 2.9s (2890ms) = wash (user-learned),2890.0,0.1008,0.011032,1.0,,,,,,,False,False,False,False,False,False
1768064847208_mirror_reversal_87235_87238,2026-01-10T17:07:27.208000+00:00,1768064847208,Jan-1-31,mirror_reversal,87235_87238,TP,0.85,Under 2.9s (2907ms) = wash (user-learned),2907.0,0.1004,0.011026,3.0,,,,,,,False,False,False,False,False,False
1768067651909_mirror_reversal_90712_90713,2026-01-10T17:54:11.909000+00:00,1768067651909,Jan-1-31,mirror_reversal,90712_90713,TP,0.85,Under 2.9s (2910ms) = wash (user-learned),2910.0,0.0777,0.011037,1.0,,,,,,,False,False,False,False,False,False
1768067676863_mirror_reversal_90912_90915,2026-01-10T17:54:36.863000+00:00,1768067676863,Jan-1-31,mirror_reversal,90912_90915,TP,0.85,Under 2.9s (2850ms) = wash (user-learned),2850.0,0.1294,0.01104,3.0,,,,,,,False,False,False,False,False,False
1768067765396_mirror_reversal_91327_91328,2026-01-10T17:56:05.396000+00:00,1768067765396,Jan-1-31,mirror_reversal,91327_91328,TP,0.7,"Gap zone (2956ms) - closer to TP boundary, labeled wash",2956.0,0.1066,0.011042,1.0,,,,,,,False,False,False,False,False,False
1768074600889_mirror_reversal_98120_98125,2026-01-10T19:50:00.889000+00:00,1768074600889,Jan-1-31,mirror_reversal,98120_98125,TP,0.85,Under 2.9s (2815ms) = wash (user-learned),2815.0,0.1007,0.011036,5.0,,,,,,,False,False,False,False,False,False
1768074620094_mirror_reversal_98154_98159,2026-01-10T19:50:20.094000+00:00,1768074620094,Jan-1-31,mirror_reversal,98154_98159,TP,0.85,Under 2.9s (2917ms) = wash (user-learned),2917.0,0.1017,0.011036,5.0,,,,,,,False,False,False,False,False,False
1768078585081_mirror_reversal_101800_101801,2026-01-10T20:56:25.081000+00:00,1768078585081,Jan-1-31,mirror_reversal,101800_101801,TP,0.7,"Gap zone (2977ms) - closer to TP boundary, labeled wash",2977.0,0.4295,0.011041,1.0,,,,,,,False,False,False,False,False,False
1768085030501_mirror_reversal_112024_112027,2026-01-10T22:43:50.501000+00:00,1768085030501,Jan-1-31,mirror_reversal,112024_112027,TP,0.7,"Gap zone (2974ms) - closer to TP boundary, labeled wash",2974.0,0.1032,0.011044,3.0,,,,,,,False,False,False,False,False,False
1768095913157_mirror_reversal_130478_130480,2026-01-11T01:45:13.157000+00:00,1768095913157,Jan-1-31,mirror_reversal,130478_130480,TP,0.7,"Gap zone (2978ms) - closer to TP boundary, labeled wash",2978.0,0.1006,0.011039,2.0,,,,,,,False,False,False,False,False,False
1768097166015_mirror_reversal_131746_131749,2026-01-11T02:06:06.015000+00:00,1768097166015,Jan-1-31,mirror_reversal,131746_131749,TP,0.7,"Gap zone (2962ms) - closer to TP boundary, labeled wash",2962.0,0.288,0.011035,3.0,,,,,,,False,False,False,False,False,False
1768097512188_mirror_reversal_132448_132450,2026-01-11T02:11:52.188000+00:00,1768097512188,Jan-1-31,mirror_reversal,132448_132450,TP,0.85,Under 2.9s (2900ms) = wash (user-learned),2900.0,0.0,0.011028,2.0,,,,,,,False,False,False,False,False,False
